State,Area_Name,Rural_Urban_Continuum_Code_2003,Rural_Urban_Continuum_Code_2013,Urban_Influence_2003,Urban_Influence_2013,Economic_typology_2015,CENSUS_2020_POP,ESTIMATES_BASE_2020,POP_ESTIMATE_2020,POP_ESTIMATE_2021,POP_ESTIMATE_2022,N_POP_CHG_2020,N_POP_CHG_2021,N_POP_CHG_2022
TX,San Jacinto County,1,8,1,4,0,"27,402","27,399","27,531","27,829","28,348",132,298,519
TX,San Patricio County,2,2,2,2,0,"68,755","68,754","68,838","69,701","69,954",84,863,253
TX,San Saba County,7,7,9,9,1,"5,730","5,720","5,722","5,824","5,824",2,102,0
TX,Schleicher County,8,8,7,7,2,"2,451","2,454","2,445","2,443","2,357",-9,-2,-86
TX,Scurry County,7,7,8,8,2,"16,932","16,929","16,937","16,830","16,686",8,-107,-144
TX,Shackelford County,8,8,7,7,2,"3,105","3,102","3,105","3,177","3,186",3,72,9
TX,Shelby County,6,7,6,9,3,"24,022","24,022","23,927","23,962","24,008",-95,35,46
TX,Sherman County,9,9,10,10,1,"2,782","2,780","2,787","2,791","2,799",7,4,8
TX,Smith County,3,3,2,2,0,"233,479","233,484","234,195","237,114","241,922",711,"2,919","4,808"
TX,Somervell County,8,1,3,1,0,"9,205","9,204","9,204","9,472","9,757",0,268,285
TX,Starr County,4,4,5,5,0,"65,920","65,918","65,861","65,972","65,728",-57,111,-244
TX,Stephens County,7,7,11,11,2,"9,101","9,104","9,098","9,434","9,390",-6,336,-44
TX,Sterling County,8,8,7,7,2,"1,372","1,369","1,381","1,382","1,417",12,1,35
TX,Stonewall County,8,9,7,12,2,"1,245","1,246","1,245","1,208","1,182",-1,-37,-26
TX,Sutton County,7,7,11,11,2,"3,372","3,372","3,355","3,284","3,217",-17,-71,-67
TX,Swisher County,6,6,6,6,1,"6,971","6,971","6,946","6,996","6,881",-25,50,-115
TX,Tarrant County,1,1,1,1,0,"2,110,640","2,110,608","2,115,682","2,129,402","2,154,595","5,074","13,720","25,193"
TX,Taylor County,3,3,2,2,0,"143,208","143,205","143,444","143,942","145,163",239,498,"1,221"
TX,Terrell County,9,9,10,12,4,760,760,750,720,693,-10,-30,-27
TX,Terry County,6,6,6,6,2,"11,831","11,832","11,794","11,721","11,567",-38,-73,-154
TX,Throckmorton County,9,9,12,12,1,"1,440","1,442","1,453","1,508","1,550",11,55,42
TX,Titus County,7,7,8,8,3,"31,247","31,245","31,292","31,266","31,208",47,-26,-58
TX,Tom Green County,3,3,2,2,0,"120,003","120,007","120,194","119,250","118,892",187,-944,-358
TX,Travis County,1,1,1,1,4,"1,290,188","1,290,209","1,296,515","1,308,544","1,326,436","6,306","12,029","17,892"
TX,Trinity County,8,7,4,8,5,"13,602","13,600","13,632","13,809","13,996",32,177,187
TX,Tyler County,6,6,7,6,4,"19,798","19,799","19,811","19,892","20,030",12,81,138
TX,Upshur County,3,3,2,2,0,"40,892","40,890","41,038","41,811","42,488",148,773,677
TX,Upton County,8,8,7,7,2,"3,308","3,308","3,301","3,241","3,152",-7,-60,-89
TX,Uvalde County,7,6,8,3,0,"24,564","24,564","24,559","24,810","24,940",-5,251,130
TX,Val Verde County,5,5,8,8,4,"47,586","47,584","47,605","47,589","47,606",21,-16,17
TX,Van Zandt County,6,6,4,4,1,"59,541","59,540","59,749","61,200","62,859",209,"1,451","1,659"
TX,Victoria County,3,3,2,2,2,"91,319","91,320","91,303","90,897","91,065",-17,-406,168
TX,Walker County,4,4,3,3,4,"76,400","76,402","76,544","78,322","78,870",142,"1,778",548
TX,Waller County,1,1,1,1,3,"56,794","56,763","57,304","59,474","61,894",541,"2,170","2,420"
TX,Ward County,6,6,6,6,2,"11,644","11,648","11,680","11,111","10,964",32,-569,-147
TX,Washington County,6,6,3,3,3,"35,805","35,804","35,805","35,898","36,159",1,93,261
TX,Webb County,3,2,2,2,0,"267,114","267,110","267,345","267,633","267,780",235,288,147
TX,Wharton County,4,4,3,3,0,"41,570","41,574","41,564","41,697","41,824",-10,133,127
TX,Wheeler County,9,9,10,10,2,"4,990","4,987","4,976","4,905","4,807",-11,-71,-98
TX,Wichita County,3,3,2,2,2,"129,350","129,355","129,617","130,006","129,978",262,389,-28
TX,Wilbarger County,6,6,5,5,4,"12,887","12,891","12,844","12,688","12,491",-47,-156,-197
TX,Willacy County,6,6,5,5,0,"20,164","20,163","20,150","20,290","20,143",-13,140,-147
TX,Williamson County,1,1,1,1,0,"609,017","609,010","615,517","644,451","671,418","6,507","28,934","26,967"
TX,Wilson County,1,1,1,1,1,"49,753","49,757","50,051","51,281","52,735",294,"1,230","1,454"
TX,Winkler County,6,6,6,6,2,"7,791","7,791","7,750","7,373","7,306",-41,-377,-67
TX,Wise County,1,1,1,1,2,"68,632","68,632","68,943","71,888","74,895",311,"2,945","3,007"
TX,Wood County,6,6,6,6,0,"44,843","44,855","45,041","46,031","46,857",186,990,826
TX,Yoakum County,7,7,9,9,2,"7,694","7,695","7,675","7,559","7,451",-20,-116,-108
TX,Young County,6,7,6,11,2,"17,867","17,867","17,847","17,911","17,962",-20,64,51
TX,Zapata County,6,6,6,5,2,"13,889","13,888","13,874","13,893","13,849",-14,19,-44
TX,Zavala County,7,7,9,9,0,"9,670","9,670","9,662","9,487","9,377",-8,-175,-110
UT,Utah,,,,,,"3,271,616","3,271,614","3,283,785","3,339,113","3,380,800","12,171","55,328","41,687"
UT,Beaver County,9,7,10,9,5,"7,072","7,074","7,087","7,203","7,327",13,116,124
UT,Box Elder County,4,2,5,2,3,"57,666","57,669","57,946","59,693","61,498",277,"1,747","1,805"
UT,Cache County,3,3,2,2,3,"133,154","133,159","133,624","137,429","140,173",465,"3,805","2,744"
UT,Carbon County,7,7,8,8,2,"20,412","20,418","20,488","20,361","20,571",70,-127,210
UT,Daggett County,8,9,7,10,4,935,936,952,977,"1,014",16,25,37
UT,Davis County,2,2,2,2,4,"362,679","362,689","363,745","367,446","369,948","1,056","3,701","2,502"
UT,Duchesne County,6,7,6,9,2,"19,596","19,603","19,617","19,806","20,161",14,189,355
UT,Emery County,9,7,10,10,2,"9,825","9,822","9,842","9,963","10,099",20,121,136
UT,Garfield County,9,9,10,12,5,"5,083","5,092","5,107","5,149","5,281",15,42,132
UT,Grand County,7,7,11,11,5,"9,669","9,669","9,677","9,665","9,769",8,-12,104
UT,Iron County,4,4,5,5,4,"57,289","57,285","57,708","60,522","62,429",423,"2,814","1,907"
UT,Juab County,2,2,2,2,0,"11,786","11,778","11,818","12,192","12,567",40,374,375
UT,Kane County,6,6,6,6,5,"7,667","7,663","7,688","7,999","8,227",25,311,228
UT,Millard County,7,7,11,11,0,"12,975","12,977","13,049","13,175","13,330",72,126,155
UT,Morgan County,2,2,2,2,0,"12,295","12,294","12,381","12,667","12,832",87,286,165
UT,Piute County,9,9,12,12,1,"1,438","1,437","1,433","1,482","1,487",-4,49,5
UT,Rich County,8,8,7,7,5,"2,510","2,510","2,500","2,581","2,628",-10,81,47
UT,Salt Lake County,2,1,2,1,0,"1,185,238","1,185,236","1,186,921","1,186,440","1,186,257","1,685",-481,-183
UT,San Juan County,7,7,11,9,2,"14,518","14,510","14,517","14,476","14,359",7,-41,-117
UT,Sanpete County,6,6,6,6,4,"28,437","28,435","28,521","29,138","29,724",86,617,586
UT,Sevier County,7,7,11,11,0,"21,522","21,517","21,561","21,918","22,069",44,357,151
UT,Summit County,2,4,2,3,5,"42,357","42,364","42,482","43,168","43,036",118,686,-132
UT,Tooele County,2,1,2,1,4,"72,698","72,697","73,338","76,734","79,934",641,"3,396","3,200"
UT,Uintah County,7,7,8,8,2,"35,620","35,613","35,671","36,232","37,141",58,561,909
UT,Utah County,2,2,2,2,0,"659,399","659,392","663,559","685,806","702,434","4,167","22,247","16,628"
UT,Wasatch County,6,6,6,3,5,"34,788","34,791","35,063","36,260","36,619",272,"1,197",359
UT,Washington County,3,3,2,2,5,"180,279","180,281","182,009","191,476","197,680","1,728","9,467","6,204"
UT,Wayne County,9,9,12,12,4,"2,486","2,490","2,508","2,567","2,645",18,59,78
UT,Weber County,2,2,2,2,4,"262,223","262,213","262,973","266,588","269,561",760,"3,615","2,973"
VT,Vermont,,,,,,"643,077","643,085","642,893","646,972","647,064",-192,"4,079",92
VT,Addison County,6,6,6,6,0,"37,363","37,359","37,343","37,444","37,578",-16,101,134
VT,Bennington County,6,6,5,5,5,"37,347","37,344","37,300","37,424","37,392",-44,124,-32
VT,Caledonia County,7,7,9,9,0,"30,233","30,235","30,183","30,423","30,579",-52,240,156
VT,Chittenden County,3,3,2,2,0,"168,323","168,324","168,386","169,271","169,301",62,885,30
VT,Essex County,9,9,8,8,4,"5,920","5,919","5,918","5,965","5,994",-1,47,29
VT,Franklin County,3,3,2,2,0,"49,946","49,949","50,040","50,433","50,731",91,393,298
VT,Grand Isle County,3,3,2,2,5,"7,293","7,291","7,276","7,418","7,489",-15,142,71
VT,Lamoille County,8,8,7,7,5,"25,945","25,939","25,917","26,147","26,090",-22,230,-57
VT,Orange County,9,9,8,8,5,"29,277","29,289","29,299","29,625","29,846",10,326,221
VT,Orleans County,7,7,11,11,5,"27,393","27,402","27,404","27,601","27,666",2,197,65
VT,Rutland County,5,4,8,5,5,"60,572","60,570","60,477","60,720","60,366",-93,243,-354
VT,Washington County,4,4,5,5,4,"59,807","59,804","59,756","60,023","60,048",-48,267,25
VT,Windham County,6,7,6,9,5,"45,905","45,909","45,850","46,128","45,842",-59,278,-286
VT,Windsor County,7,7,8,8,5,"57,753","57,751","57,744","58,350","58,142",-7,606,-208
VA,Virginia,,,,,,"8,631,393","8,631,384","8,636,471","8,657,365","8,683,619","5,087","20,894","26,254"
VA,Accomack County,7,8,9,6,3,"33,413","33,417","33,388","33,364","33,191",-29,-24,-173
VA,Albemarle County,3,3,2,2,4,"112,395","112,396","112,502","113,742","114,534",106,"1,240",792
VA,Alleghany County,6,6,6,6,3,"15,223","15,219","15,186","15,024","14,835",-33,-162,-189
VA,Amelia County,1,1,1,1,0,"13,265","13,262","13,268","13,337","13,455",6,69,118
VA,Amherst County,3,2,2,2,4,"31,307","31,311","31,309","31,391","31,589",-2,82,198
VA,Appomattox County,3,2,2,2,0,"16,119","16,117","16,154","16,398","16,748",37,244,350
VA,Arlington County,1,1,1,1,4,"238,643","238,644","238,799","233,574","234,000",155,"-5,225",426
VA,Augusta County,4,3,5,2,0,"77,487","77,485","77,567","77,778","78,064",82,211,286
VA,Bath County,9,8,10,7,5,"4,209","4,205","4,186","4,087","4,049",-19,-99,-38
VA,Bedford County,3,2,2,2,0,"79,462","79,465","79,553","80,287","80,848",88,734,561
VA,Bland County,8,8,7,7,3,"6,270","6,274","6,257","6,179","6,148",-17,-78,-31
VA,Botetourt County,2,2,2,2,0,"33,596","33,593","33,637","33,977","34,135",44,340,158
VA,Brunswick County,6,6,4,4,0,"15,849","15,850","15,824","15,979","15,921",-26,155,-58
VA,Buchanan County,9,9,10,10,2,"20,355","20,348","20,249","19,861","19,352",-99,-388,-509
VA,Buckingham County,8,3,7,2,4,"16,824","16,830","16,826","16,940","16,982",-4,114,42
VA,Campbell County,3,2,2,2,0,"55,696","55,689","55,625","55,375","55,141",-64,-250,-234
VA,Caroline County,1,1,1,1,4,"30,887","30,886","30,924","31,402","31,957",38,478,555
VA,Carroll County,6,7,6,9,0,"29,155","29,154","29,142","29,071","29,147",-12,-71,76
VA,Charles City County,1,1,1,1,0,"6,773","6,770","6,744","6,631","6,605",-26,-113,-26
VA,Charlotte County,8,8,7,7,0,"11,529","11,533","11,541","11,522","11,475",8,-19,-47
VA,Chesterfield County,1,1,1,1,0,"364,548","364,546","365,776","371,276","378,408","1,230","5,500","7,132"
VA,Clarke County,1,1,1,1,0,"14,783","14,787","14,813","14,916","15,266",26,103,350
VA,Craig County,2,2,2,2,5,"4,892","4,895","4,878","4,876","4,847",-17,-2,-29
VA,Culpeper County,6,1,4,1,0,"52,552","52,554","52,766","53,785","54,381",212,"1,019",596
VA,Cumberland County,1,8,1,4,0,"9,675","9,677","9,666","9,696","9,746",-11,30,50
VA,Dickenson County,9,9,12,8,2,"14,124","14,129","14,074","13,852","13,725",-55,-222,-127
VA,Dinwiddie County,1,1,1,1,0,"27,947","27,940","27,888","27,999","28,161",-52,111,162
VA,Essex County,8,6,4,4,5,"10,599","10,598","10,595","10,552","10,630",-3,-43,78
VA,Fairfax County,1,1,1,1,0,"1,150,309","1,150,305","1,148,558","1,141,645","1,138,331","-1,747","-6,913","-3,314"
VA,Fauquier County,1,1,1,1,0,"72,972","72,956","72,990","74,022","74,664",34,"1,032",642
VA,Floyd County,8,3,7,2,1,"15,476","15,475","15,469","15,509","15,619",-6,40,110
VA,Fluvanna County,3,3,2,2,0,"27,249","27,247","27,285","27,797","28,159",38,512,362
VA,Franklin County,2,2,2,2,0,"54,477","54,475","54,486","55,010","55,074",11,524,64
VA,Frederick County,3,3,2,2,0,"91,419","91,421","91,865","94,014","95,051",444,"2,149","1,037"
VA,Giles County,3,3,2,2,3,"16,787","16,792","16,785","16,584","16,453",-7,-201,-131
VA,Gloucester County,1,1,1,1,0,"38,711","38,716","38,718","39,131","39,493",2,413,362
VA,Goochland County,1,1,1,1,0,"24,727","24,729","24,853","25,499","26,109",124,646,610
VA,Grayson County,9,9,12,12,1,"15,333","15,335","15,278","15,330","15,343",-57,52,13
VA,Greene County,3,3,2,2,0,"20,552","20,554","20,606","21,028","21,107",52,422,79
VA,Greensville County,6,6,4,4,3,"11,391","11,389","11,382","11,412","11,226",-7,30,-186
VA,Halifax County,6,6,6,6,0,"34,022","34,022","33,920","33,758","33,644",-102,-162,-114
VA,Hanover County,1,1,1,1,0,"109,979","109,980","110,195","111,821","112,938",215,"1,626","1,117"
VA,Henrico County,1,1,1,1,0,"334,389","334,389","334,344","333,867","333,962",-45,-477,95
VA,Henry County,4,4,5,5,0,"50,948","50,949","50,846","50,296","49,906",-103,-550,-390
VA,Highland County,9,8,10,7,0,"2,232","2,233","2,241","2,241","2,301",8,0,60
VA,Isle of Wight County,1,1,1,1,3,"38,606","38,610","38,702","39,393","40,151",92,691,758
VA,James City County,1,1,1,1,5,"78,254","78,255","78,478","79,914","81,199",223,"1,436","1,285"
VA,King and Queen County,1,8,1,4,0,"6,608","6,606","6,588","6,668","6,718",-18,80,50
VA,King George County,8,6,4,4,4,"26,723","26,722","26,822","27,522","27,856",100,700,334
VA,King William County,1,1,1,1,3,"17,810","17,811","17,916","18,205","18,492",105,289,287
VA,Lancaster County,9,9,12,12,5,"10,919","10,919","10,897","10,896","10,750",-22,-1,-146
VA,Lee County,8,8,7,7,4,"22,173","22,173","22,107","22,061","21,982",-66,-46,-79
VA,Loudoun County,1,1,1,1,0,"420,959","420,955","422,669","428,435","432,085","1,714","5,766","3,650"
VA,Louisa County,1,8,1,4,5,"37,596","37,603","37,798","39,032","40,116",195,"1,234","1,084"
VA,Lunenburg County,9,9,12,12,4,"11,936","11,937","11,947","11,997","12,031",10,50,34
VA,Madison County,8,8,7,4,0,"13,837","13,842","13,860","13,950","14,000",18,90,50
VA,Mathews County,1,1,1,1,5,"8,533","8,535","8,520","8,545","8,490",-15,25,-55
VA,Mecklenburg County,7,7,11,9,0,"30,319","30,315","30,278","30,300","30,508",-37,22,208
VA,Middlesex County,8,8,4,4,5,"10,625","10,626","10,616","10,772","10,943",-10,156,171
VA,Montgomery County,3,3,2,2,4,"99,721","99,717","99,561","98,835","98,915",-156,-726,80
VA,Nelson County,3,3,2,2,5,"14,775","14,770","14,737","14,800","14,652",-33,63,-148
VA,New Kent County,1,1,1,1,0,"22,945","22,942","23,119","23,979","24,986",177,860,"1,007"
VA,Northampton County,9,8,12,4,0,"12,282","12,278","12,208","12,039","11,900",-70,-169,-139
VA,Northumberland County,9,9,12,12,5,"11,839","11,838","11,838","12,046","12,302",0,208,256
VA,Nottoway County,6,6,4,4,4,"15,642","15,642","15,639","15,584","15,559",-3,-55,-25
VA,Orange County,6,6,4,4,0,"36,254","36,184","36,391","37,189","37,991",207,798,802
VA,Page County,6,6,6,4,5,"23,709","23,708","23,687","23,801","23,750",-21,114,-51
VA,Patrick County,8,8,7,7,3,"17,608","17,604","17,583","17,668","17,643",-21,85,-25
VA,Pittsylvania County,3,4,2,5,0,"60,501","60,502","60,365","60,090","59,952",-137,-275,-138
VA,Powhatan County,1,1,1,1,4,"30,333","30,334","30,438","31,172","31,489",104,734,317
VA,Prince Edward County,6,6,4,4,4,"21,849","21,846","21,898","21,957","21,927",52,59,-30
VA,Prince George County,1,1,1,1,4,"43,010","43,010","43,045","42,998","43,134",35,-47,136
VA,Prince William County,1,1,1,1,0,"482,204","482,198","482,790","485,205","486,943",592,"2,415","1,738"
VA,Pulaski County,3,3,2,2,3,"33,800","33,800","33,804","33,808","33,706",4,4,-102
VA,Rappahannock County,8,1,4,1,5,"7,348","7,350","7,321","7,437","7,502",-29,116,65
VA,Richmond County,9,9,12,12,4,"8,923","8,920","8,919","9,049","9,080",-1,130,31
VA,Roanoke County,2,2,2,2,0,"96,929","96,936","96,922","96,751","96,914",-14,-171,163
VA,Rockbridge County,6,6,6,6,0,"22,650","22,650","22,645","22,639","22,593",-5,-6,-46
VA,Rockingham County,3,3,2,2,0,"83,757","83,759","83,765","84,470","85,397",6,705,927
VA,Russell County,6,7,6,9,0,"25,781","25,786","25,756","25,577","25,448",-30,-179,-129
VA,Scott County,3,2,2,2,1,"21,576","21,568","21,585","21,482","21,476",17,-103,-6
VA,Shenandoah County,6,6,6,4,3,"44,186","44,192","44,263","44,829","44,968",71,566,139
VA,Smyth County,6,7,6,11,3,"29,800","29,800","29,782","29,600","29,449",-18,-182,-151
VA,Southampton County,6,6,4,4,4,"17,996","18,001","17,952","18,037","17,932",-49,85,-105
VA,Spotsylvania County,1,1,1,1,0,"140,032","140,094","140,594","143,957","146,688",500,"3,363","2,731"
VA,Stafford County,1,1,1,1,4,"156,927","156,937","157,746","161,584","163,380",809,"3,838","1,796"
VA,Surry County,1,8,1,4,0,"6,561","6,558","6,551","6,524","6,527",-7,-27,3
VA,Sussex County,1,1,1,1,4,"10,829","10,831","10,789","10,812","10,680",-42,23,-132
VA,Tazewell County,7,5,8,8,0,"40,429","40,439","40,405","40,057","39,821",-34,-348,-236
VA,Warren County,1,1,1,1,0,"40,727","40,724","40,786","40,957","41,440",62,171,483
VA,Washington County,3,2,2,2,0,"53,935","53,934","53,889","53,793","53,958",-45,-96,165
VA,Westmoreland County,7,6,11,4,5,"18,477","18,477","18,508","18,732","18,712",31,224,-20
VA,Wise County,7,7,11,8,2,"36,130","36,118","36,061","35,707","35,421",-57,-354,-286
VA,Wythe County,6,6,6,6,3,"28,290","28,285","28,312","28,200","28,111",27,-112,-89
VA,York County,1,1,1,1,5,"70,045","70,055","70,228","71,176","71,341",173,948,165
VA,Alexandria city,1,1,1,1,4,"159,467","159,461","159,125","155,203","155,525",-336,"-3,922",322
VA,Bristol city,3,2,2,2,0,"17,219","17,218","17,295","17,095","16,975",77,-200,-120
VA,Buena Vista city,6,6,6,6,0,"6,641","6,641","6,621","6,615","6,591",-20,-6,-24
VA,Charlottesville city,3,3,2,2,4,"46,553","46,554","46,465","45,730","45,373",-89,-735,-357
VA,Chesapeake city,1,1,1,1,0,"249,422","249,415","249,803","251,739","252,488",388,"1,936",749
VA,Colonial Heights city,1,1,1,1,0,"18,170","18,171","18,187","18,218","18,294",16,31,76
VA,Covington city,6,6,6,6,3,"5,737","5,744","5,742","5,731","5,679",-2,-11,-52
VA,Danville city,3,4,2,5,0,"42,590","42,592","42,577","42,376","42,229",-15,-201,-147
VA,Emporia city,6,6,4,4,3,"5,766","5,766","5,709","5,622","5,481",-57,-87,-141
VA,Fairfax city,1,1,1,1,0,"24,146","24,148","24,175","24,391","24,835",27,216,444
VA,Falls Church city,1,1,1,1,0,"14,658","14,658","14,677","14,546","14,586",19,-131,40
VA,Franklin city,6,6,4,4,4,"8,180","8,179","8,149","8,128","8,247",-30,-21,119
VA,Fredericksburg city,1,1,1,1,0,"27,982","27,979","27,995","28,458","28,757",16,463,299
VA,Galax city,6,7,6,9,0,"6,720","6,725","6,714","6,659","6,730",-11,-55,71
VA,Hampton city,1,1,1,1,4,"137,148","137,158","137,276","137,847","138,037",118,571,190
VA,Harrisonburg city,3,3,2,2,0,"51,814","51,810","51,706","51,526","51,158",-104,-180,-368
VA,Hopewell city,1,1,1,1,4,"23,033","23,032","23,010","23,145","22,962",-22,135,-183
VA,Lexington city,6,6,6,6,0,"7,320","7,317","7,321","7,433","7,457",4,112,24
VA,Lynchburg city,3,2,2,2,0,"79,009","79,007","78,973","79,118","79,287",-34,145,169
VA,Manassas city,1,1,1,1,0,"42,772","42,773","42,692","42,765","42,642",-81,73,-123
VA,Manassas Park city,1,1,1,1,0,"17,219","17,217","17,161","17,082","16,703",-56,-79,-379
VA,Martinsville city,4,4,5,5,0,"13,485","13,486","13,479","13,549","13,725",-7,70,176
VA,Newport News city,1,1,1,1,3,"186,247","186,243","186,033","184,764","184,306",-210,"-1,269",-458
VA,Norfolk city,1,1,1,1,4,"238,005","238,001","237,738","235,025","232,995",-263,"-2,713","-2,030"
VA,Norton city,7,7,11,8,2,"3,687","3,696","3,680","3,631","3,609",-16,-49,-22
VA,Petersburg city,1,1,1,1,0,"33,458","33,457","33,388","33,367","33,394",-69,-21,27
VA,Poquoson city,1,1,1,1,5,"12,460","12,455","12,472","12,609","12,582",17,137,-27
VA,Portsmouth city,1,1,1,1,4,"97,915","97,915","97,954","97,638","97,029",39,-316,-609
VA,Radford city,3,3,2,2,4,"16,070","16,068","16,119","16,542","16,738",51,423,196
VA,Richmond city,1,1,1,1,4,"226,610","226,618","227,008","227,602","229,395",390,594,"1,793"
VA,Roanoke city,2,2,2,2,0,"100,011","100,015","99,883","98,744","97,847",-132,"-1,139",-897
VA,Salem city,2,2,2,2,0,"25,346","25,347","25,399","25,354","25,523",52,-45,169
VA,Staunton city,4,3,5,2,0,"25,750","25,754","25,811","25,653","25,904",57,-158,251
VA,Suffolk city,1,1,1,1,0,"94,324","94,326","94,697","96,328","98,537",371,"1,631","2,209"
VA,Virginia Beach city,1,1,1,1,0,"459,470","459,471","459,646","458,680","455,618",175,-966,"-3,062"
VA,Waynesboro city,4,3,5,2,0,"22,196","22,195","22,276","22,596","22,808",81,320,212
VA,Williamsburg city,1,1,1,1,5,"15,425","15,413","15,468","15,675","15,909",55,207,234
VA,Winchester city,3,3,2,2,0,"28,120","28,122","28,009","28,115","27,936",-113,106,-179
WA,Washington,,,,,,"7,705,281","7,705,247","7,724,031","7,740,745","7,785,786","18,784","16,714","45,041"
WA,Adams County,6,6,6,5,1,"20,613","20,612","20,608","20,640","20,961",-4,32,321
WA,Asotin County,3,3,2,2,0,"22,285","22,288","22,325","22,468","22,508",37,143,40
WA,Benton County,3,2,2,2,0,"206,873","206,875","207,413","210,585","212,791",538,"3,172","2,206"
WA,Chelan County,3,3,2,2,5,"79,074","79,078","79,228","79,775","79,926",150,547,151
WA,Clallam County,5,5,8,8,0,"77,155","77,160","77,357","78,442","77,805",197,"1,085",-637
WA,Clark County,1,1,1,1,0,"503,311","503,309","505,301","512,588","516,779","1,992","7,287","4,191"
WA,Columbia County,6,3,6,2,1,"3,952","3,952","3,949","4,015","4,026",-3,66,11
