fid,state
7117,IL
7118,IN
7119,IL
7120,IL
7121,IL
7122,IL
7123,IL
7124,IL
7125,IL
7126,IL
7127,IL
7128,IL
7129,IL
7130,IL
7131,IL
7132,IL
7133,IL
7134,IL
7135,IL
7136,IL
7137,IL
7138,IL
7139,IL
7140,IL
7141,IL
7142,IL
7143,IL
7144,MI
7145,MI
7146,MI
7147,MI
7148,MI
7149,MI
7150,MI
7151,MI
7152,MI
7153,MI
7154,MI
7155,MI
7156,MI
7157,MI
7158,MI
7159,MI
7160,MI
7161,MI
7162,MI
7163,MI
7164,MI
7165,MI
7166,MI
7167,MI
7168,MI
7169,MI
7170,MI
7171,MI
7172,MI
7173,MI
7174,MI
7175,MI
7176,MI
7177,MI
7178,MI
7179,MI
7180,MI
7181,MI
7182,MI
7183,MI
7184,MI
7185,MI
7186,MI
7187,MI
7188,MI
7189,MI
7190,MI
7191,MI
7192,MI
7193,MI
7194,MI
7195,MI
7196,MI
7197,MI
7198,MI
7199,MI
7200,MI
7201,MI
7202,MI
7203,MI
7204,MI
7205,MI
7206,MI
7207,MI
7208,MI
7209,MI
7210,MI
7211,MI
7212,MI
7213,MI
7214,MI
7215,MI
7216,MI
7217,MI
7218,MI
7219,MI
7220,MI
7221,MI
7222,MI
7223,MI
7224,MI
7225,MI
7226,MI
7227,MI
7228,MI
7229,MI
7230,MI
7231,MI
7232,MI
7233,MI
7234,MI
7235,MI
7236,MI
7237,MI
7238,MI
7239,MI
7240,MI
7241,MI
7242,MI
7243,MI
7244,MI
7245,MI
7246,MI
7247,MI
7248,MI
7249,MI
7250,MI
7251,MI
7252,MI
7253,MI
7254,MI
7255,MI
7256,MI
7257,MI
7258,MI
7259,MI
7260,MI
7261,MI
7262,MI
7263,MI
7264,MI
7265,MI
7266,MI
7267,MI
7268,MI
7269,MI
7270,MI
7271,MI
7272,MI
7273,MI
7274,MI
7275,MI
7276,MI
7277,MI
7278,MI
7279,MI
7280,MI
7281,MI
7282,MI
7283,MI
7284,MI
7285,MI
7286,MI
7287,MI
7288,MI
7289,MI
7290,MI
7291,MI
7292,MI
7293,MI
7294,MI
7295,MI
7296,MI
7297,MI
7298,MI
7299,MI
7300,MI
7301,MI
7302,MI
7303,MI
7304,MI
7305,MI
7306,MI
7307,MI
7308,MI
7309,MI
7310,MI
7311,MI
7312,MI
7313,MI
7314,MI
7315,MI
7316,MI
7317,MI
7318,MI
7319,MI
7320,MI
7321,MI
7322,MI
7323,MI
7324,MI
7325,MI
7326,MI
7327,MI
7328,MI
7329,MI
7330,MI
7331,MI
7332,MI
7333,MI
7334,MI
7335,MI
7336,MI
7337,MI
7338,MI
7339,MI
7340,MI
7341,MI
7342,MI
7343,MI
7344,MI
7345,MI
7346,MI
7347,MI
7348,MI
7349,MI
7350,MI
7351,MI
7352,MI
7353,MI
7354,MI
7355,MI
7356,MI
7357,MI
7358,MI
7359,MI
7360,MI
7361,MI
7362,MI
7363,MI
7364,MI
7365,MI
7366,MI
7367,MI
7368,MI
7369,MI
7370,MI
7371,MI
7372,MI
7373,MI
7374,MI
7375,MI
7376,MI
7377,MI
7378,MI
7379,MI
7380,MI
7381,MI
7382,MI
7383,MI
7384,MI
7385,MI
7386,MI
7387,MI
7388,MI
7389,MI
7390,MI
7391,MI
7392,MI
7393,MI
7394,MI
7395,MI
7396,MI
7397,MI
7398,MI
7399,MI
7400,MI
7401,MI
7402,MI
7403,MI
7404,MI
7405,MI
7406,MI
7407,MI
7408,MI
7409,MI
7410,MI
7411,MI
7412,MI
7413,MI
7414,MI
7415,MI
7416,MI
7417,MI
7418,MI
7419,MI
7420,MI
7421,MI
7422,MI
7423,MI
7424,MI
7425,MI
7426,MI
7427,MI
7428,MI
7429,MI
7430,MI
7431,MI
7432,MI
7433,MI
7434,MI
7435,MI
7436,MI
7437,MI
7438,MI
7439,MI
7440,MI
7441,MI
7442,MI
7443,MI
7444,MI
7445,MI
7446,MI
7447,MI
7448,MI
7449,MI
7450,MI
7451,MI
7452,MI
7453,MI
7454,MI
7455,MI
7456,MI
7457,MI
7458,MI
7459,MI
7460,MI
7461,MI
7462,MI
7463,MI
7464,MI
7465,MI
7466,MI
7467,MI
7468,MI
7469,MI
7470,MI
7471,MI
7472,MI
7473,MI
7474,MI
7475,MI
7476,MI
7477,MI
7478,MI
7479,MI
7480,MI
7481,MI
7482,MI
7483,MI
7484,MI
7485,MI
7486,MI
7487,MI
7488,MI
7489,MI
7490,MI
7491,MI
7492,MI
7493,MI
7494,MI
7495,MI
7496,MI
7497,MI
7498,MI
7499,MI
7500,MI
7501,MI
7502,MI
7503,MI
7504,MI
7505,MI
7506,MI
7507,MI
7508,MI
7509,MI
7510,MI
7511,MI
7512,MI
7513,MI
7514,MI
7515,MI
7516,MI
7517,MI
7518,MI
7519,MI
7520,MI
7521,MI
7522,MI
7523,MI
7524,MI
7525,MI
7526,MI
7527,MI
7528,MI
7529,MI
7530,MI
7531,MI
7532,MI
7533,MI
7534,MI
7535,MI
7536,MI
7537,MI
7538,MI
7539,MI
7540,MI
7541,MI
7542,MI
7543,MI
7544,MI
7545,MI
7546,MI
7547,MI
7548,MI
7549,MI
7550,MI
7551,MI
7552,MI
7553,MI
7554,MI
7555,MI
7556,MI
7557,MI
7558,MI
7559,MI
7560,MI
7561,MI
7562,MI
7563,MI
7564,MI
7565,MI
7566,MI
7567,MI
7568,MI
7569,MI
7570,MI
7571,MI
7572,MI
7573,MI
7574,MI
7575,MI
7576,MI
7577,MI
7578,MI
7579,MI
7580,MI
7581,MI
7582,MI
7583,MI
7584,MI
7585,MI
7586,MI
7587,MI
7588,MI
7589,MI
7590,MI
7591,MI
7592,MI
7593,MI
7594,MI
7595,MI
7596,MI
7597,MI
7598,MI
7599,MI
7600,MI
7601,MI
7602,MI
7603,MI
7604,MI
7605,MI
7606,MI
7607,MI
7608,MI
7609,MI
7610,MI
7611,MI
7612,MI
7613,MI
7614,MI
7615,MI
7616,MI
7617,MI
7618,MI
7619,MI
7620,MI
7621,MI
7622,MI
7623,MI
7624,MI
7625,MI
7626,MI
7627,MI
7628,MI
7629,MI
7630,MI
7631,MI
7632,MI
7633,MI
7634,MI
7635,MI
7636,MI
7637,MI
7638,MI
7639,MI
7640,MI
7641,MI
7642,MI
7643,MI
7644,MI
7645,MI
7646,MI
7647,MI
7648,MI
7649,MI
7650,MI
7651,WI
7652,MI
7653,WI
7654,WI
7655,MI
7656,MI
7657,MI
7658,MI
7659,MI
7660,MI
7661,MI
7662,MI
7663,MI
7664,MI
7665,MI
7666,WI
7667,WI
7668,WI
7669,MI
7670,WI
7671,MI
7672,WI
7673,WI
7674,WI
7675,WI
7676,WI
7677,WI
7678,MI
7679,WI
7680,WI
7681,WI
7682,MI
7683,MI
7684,MN
7685,WI
7686,WI
7687,WI
7688,WI
7689,WI
7690,WI
7691,WI
7692,WI
7693,WI
7694,WI
7695,WI
7696,WI
7697,WI
7698,WI
7699,WI
7700,WI
7701,WI
7702,WI
7703,WI
7704,WI
7705,WI
7706,WI
7707,WI
7708,MN
7709,MN
7710,MN
7711,WI
7712,MN
7713,MN
7714,WI
7715,WI
7716,WI
7717,WI
7718,WI
7719,IA
7720,IA
7721,IA
7722,IA
7723,IA
7724,IA
7725,IA
7726,IA
7727,IA
7728,IA
7729,IA
7730,IA
7731,IA
7732,IA
7733,IA
7734,IA
7735,IA
7736,IA
7737,IA
7738,IA
7739,IA
7740,IA
7741,IA
7742,IA
7743,IA
7744,IA
7745,IA
7746,IA
7747,IA
7748,IA
7749,IA
7750,IA
7751,IA
7752,IA
7753,IA
7754,IA
7755,IA
7756,IA
7757,IA
7758,IA
7759,IA
7760,IA
7761,IA
7762,IA
7763,IA
7764,IA
7765,IA
7766,IA
7767,IA
7768,IA
7769,IA
7770,IA
7771,IA
7772,IA
7773,IA
7774,IA
7775,IA
7776,IA
7777,IA
7778,IA
7779,IA
7780,IA
7781,IA
7782,IA
7783,IA
7784,IA
7785,IA
7786,IA
7787,MO
7788,IA
7789,MO
7790,IA
7791,IA
7792,MO
7793,MO
7794,MO
7795,MO
7796,IA
7797,IA
7798,IA
7799,IA
7800,IA
7801,IA
7802,NE
7803,IA
7804,NE
7805,NE
7806,IA
7807,NE
7808,NE
7809,NE
7810,NE
7811,NE
7812,NE
7813,NE
7814,NE
7815,IA
7816,IA
7817,IA
7818,IA
7819,IA
7820,IA
7821,IA
7822,IA
7823,IA
7824,IA
7825,IA
7826,IA
7827,IA
7828,IA
7829,IA
7830,IA
7831,MO
7832,MO
7833,IA
7834,IA
7835,IA
7836,IA
7837,IA
7838,IA
7839,IA
7840,MN
7841,MN
7842,MN
7843,MN
7844,MN
7845,MN
7846,MN
7847,MN
7848,IA
7849,MN
7850,MN
7851,IA
7852,IA
7853,IA
7854,MN
7855,MN
7856,MN
7857,MN
7858,MN
7859,MN
7860,MN
7861,MN
7862,MN
7863,MN
7864,MN
7865,MN
7866,MN
7867,IA
7868,IA
7869,IA
7870,MN
7871,IA
7872,MN
7873,IA
7874,IA
7875,IA
7876,MN
7877,IA
7878,IA
7879,IA
7880,IA
7881,IA
7882,IA
7883,IA
7884,IA
7885,NE
7886,MN
7887,MN
7888,IA
7889,SD
7890,IA
7891,WI
7892,IA
7893,IA
7894,IA
7895,IA
7896,IA
7897,WI
7898,MO
7899,MO
7900,MO
7901,MO
7902,KS
7903,MO
7904,MO
7905,MO
7906,NE
7907,MO
7908,NE
7909,NE
7910,SD
7911,SD
7912,SD
7913,SD
7914,SD
7915,NE
7916,SD
7917,SD
7918,SD
7919,SD
7920,SD
7921,NE
7922,NE
7923,NE
7924,NE
7925,NE
7926,NE
7927,NE
7928,NE
7929,NE
7930,MN
7931,SD
7932,SD
7933,MN
7934,MN
7935,NE
7936,NE
7937,NE
7938,NE
7939,NE
7940,NE
7941,NE
7942,NE
7943,NE
7944,NE
7945,NE
7946,IA
7947,IA
7948,WI
7949,IA
7950,IL
7951,IL
7952,WI
7953,WI
7954,WI
7955,IA
7956,IL
7957,IL
7958,IL
7959,WI
7960,IA
7961,IA
7962,WI
7963,IA
7964,IA
7965,IA
7966,IA
7967,IL
7968,IA
7969,IA
7970,IA
7971,IA
7972,IL
7973,IL
7974,IA
7975,IL
7976,IL
7977,IA
7978,IA
7979,IL
7980,IL
7981,IL
7982,WI
7983,WI
7984,WI
7985,IL
7986,IL
7987,IL
7988,MN
7989,WI
7990,MN
7991,MN
7992,WI
7993,WI
7994,WI
7995,WI
7996,WI
7997,WI
7998,WI
7999,IA
8000,IA
8001,IA
8002,IA
8003,IL
8004,IA
8005,MO
8006,IL
8007,IL
8008,MO
8009,IL
8010,IL
8011,IL
8012,IL
8013,IL
8014,IL
8015,IL
8016,IL
8017,IL
8018,IL
8019,IL
8020,IL
8021,WI
8022,WI
8023,WI
8024,WI
8025,WI
8026,WI
8027,WI
8028,WI
8029,WI
8030,WI
8031,WI
8032,WI
8033,WI
8034,WI
8035,WI
8036,WI
8037,WI
8038,WI
8039,WI
8040,WI
8041,WI
8042,WI
8043,WI
8044,WI
8045,WI
8046,WI
8047,WI
8048,WI
8049,WI
8050,WI
8051,WI
8052,WI
8053,WI
8054,WI
8055,WI
8056,WI
8057,WI
8058,WI
8059,WI
8060,WI
8061,WI
8062,WI
8063,WI
8064,WI
8065,WI
8066,WI
8067,WI
8068,WI
8069,WI
8070,WI
8071,WI
8072,WI
8073,WI
8074,WI
8075,WI
8076,WI
8077,WI
8078,WI
8079,WI
8080,WI
8081,WI
8082,WI
8083,WI
8084,WI
8085,WI
8086,WI
8087,WI
8088,WI
8089,WI
8090,WI
8091,WI
8092,WI
8093,WI
8094,WI
8095,WI
8096,WI
8097,WI
8098,WI
8099,WI
8100,WI
8101,WI
8102,WI
8103,WI
8104,WI
8105,WI
8106,WI
8107,WI
8108,WI
8109,WI
8110,WI
8111,WI
8112,WI
8113,WI
8114,WI
8115,WI
8116,WI
8117,WI
8118,WI
8119,WI
8120,WI
8121,WI
8122,WI
8123,WI
8124,WI
8125,WI
8126,WI
8127,WI
8128,WI
8129,WI
8130,WI
8131,WI
8132,WI
8133,WI
8134,WI
8135,WI
8136,WI
8137,WI
8138,WI
8139,WI
8140,WI
8141,WI
8142,WI
8143,WI
8144,WI
8145,WI
8146,WI
8147,WI
8148,WI
8149,WI
8150,IL
8151,WI
8152,WI
8153,IL
8154,WI
8155,WI
8156,WI
8157,WI
8158,WI
8159,IL
8160,IL
8161,IL
8162,IL
8163,IL
8164,IL
8165,IL
8166,IL
8167,IL
8168,IL
8169,IL
8170,WI
8171,WI
8172,IL
8173,IL
8174,WI
8175,IL
8176,WI
8177,WI
8178,WI
8179,WI
8180,WI
8181,WI
8182,WI
8183,WI
8184,WI
8185,WI
8186,WI
8187,WI
8188,WI
8189,WI
8190,WI
8191,WI
8192,WI
8193,WI
8194,WI
8195,WI
8196,WI
8197,WI
8198,WI
8199,WI
8200,WI
8201,WI
8202,WI
8203,IL
8204,IL
8205,IL
8206,WI
8207,IL
8208,WI
8209,IL
8210,WI
8211,IL
8212,WI
8213,WI
8214,WI
8215,IL
8216,IL
8217,IL
8218,IL
8219,IL
8220,IL
8221,IL
8222,IL
8223,IL
8224,IL
8225,IL
8226,IL
8227,IL
8228,IL
8229,IL
8230,WI
8231,WI
8232,WI
8233,WI
8234,WI
8235,WI
8236,WI
8237,WI
8238,WI
8239,WI
8240,WI
8241,WI
8242,WI
8243,WI
8244,WI
8245,WI
8246,WI
8247,WI
8248,WI
8249,WI
8250,WI
8251,WI
8252,WI
8253,WI
8254,WI
8255,WI
8256,WI
8257,IL
8258,IL
8259,IL
8260,IL
8261,IL
8262,IL
8263,IL
8264,IL
8265,IL
8266,IL
8267,IL
8268,WI
8269,IL
8270,IL
8271,WI
8272,WI
8273,WI
8274,WI
8275,WI
8276,WI
8277,WI
8278,WI
8279,WI
8280,WI
8281,WI
8282,WI
8283,WI
8284,WI
8285,MN
8286,WI
8287,MN
8288,WI
8289,MN
8290,MN
8291,WI
8292,WI
8293,MN
8294,MN
8295,MN
8296,MN
8297,MN
8298,MN
8299,MN
8300,WI
8301,WI
8302,MN
8303,WI
8304,MN
8305,MN
8306,MN
8307,MN
8308,MN
8309,MN
8310,WI
8311,MN
8312,MN
8313,MN
8314,MN
8315,MN
8316,MN
8317,MN
8318,WI
8319,WI
8320,WI
8321,WI
8322,WI
8323,MN
8324,MN
8325,MN
8326,MN
8327,MN
8328,MN
8329,MN
8330,MN
8331,MN
8332,MN
8333,MN
8334,MN
8335,MN
8336,WI
8337,MN
8338,MN
8339,MN
8340,MN
8341,MN
8342,MN
8343,MN
8344,MN
8345,WI
8346,WI
8347,WI
8348,WI
8349,WI
8350,WI
8351,WI
8352,WI
8353,WI
8354,MN
8355,MN
8356,MN
8357,MN
8358,MN
8359,MN
8360,MN
8361,MN
8362,MN
8363,MN
8364,MN
8365,MN
8366,MN
8367,MN
8368,MN
8369,MN
8370,MN
8371,MN
8372,MN
8373,MN
8374,MN
8375,MN
8376,MN
8377,MN
8378,MN
8379,MN
8380,MN
8381,MN
8382,MN
8383,MN
8384,MN
8385,MN
8386,MN
8387,MN
8388,MN
8389,MN
8390,MN
8391,MN
8392,MN
8393,MN
8394,MN
8395,MN
8396,MN
8397,MN
8398,MN
8399,MN
8400,MN
8401,MN
8402,MN
8403,MN
8404,MN
8405,MN
8406,MN
8407,MN
8408,MN
8409,MN
8410,MN
8411,MN
8412,MN
8413,MN
8414,MN
8415,MN
8416,MN
8417,MN
8418,MN
8419,MN
8420,MN
8421,MN
8422,MN
8423,MN
8424,MN
8425,MN
8426,MN
8427,MN
8428,MN
8429,MN
8430,MN
8431,MN
8432,MN
8433,MN
8434,MN
8435,MN
8436,MN
8437,MN
8438,MN
8439,MN
8440,MN
8441,MN
8442,MN
8443,MN
8444,MN
8445,MN
8446,MN
8447,MN
8448,MN
8449,MN
8450,MN
8451,MN
8452,MN
8453,MN
8454,MN
8455,MN
8456,MN
8457,MN
8458,MN
8459,MN
8460,MN
8461,MN
8462,MN
8463,MN
8464,MN
8465,MN
8466,MN
8467,MN
8468,MN
8469,MN
8470,MN
8471,MN
8472,MN
8473,MN
8474,MN
8475,MN
8476,MN
8477,MN
8478,SD
8479,MN
8480,SD
8481,SD
8482,SD
8483,MN
8484,MN
8485,MN
8486,ND
8487,MN
8488,MN
8489,MN
8490,ND
8491,ND
8492,SD
8493,ND
8494,ND
8495,ND
8496,SD
8497,MN
8498,ND
8499,ND
8500,ND
8501,MN
8502,MN
8503,MN
8504,ND
8505,MN
8506,ND
8507,ND
8508,ND
8509,ND
8510,SD
8511,NE
8512,SD
8513,SD
8514,SD
8515,NE
8516,NE
8517,NE
8518,ND
8519,ND
8520,ND
8521,ND
8522,ND
8523,ND
8524,SD
8525,SD
8526,SD
8527,SD
8528,SD
8529,ND
8530,SD
8531,NE
8532,NE
8533,NE
8534,SD
8535,NE
8536,NE
8537,NE
8538,NE
8539,NE
8540,WY
8541,NE
8542,NE
8543,WY
8544,NE
8545,WY
8546,MT
8547,ND
8548,ND
8549,MT
8550,ND
8551,WY
8552,WY
8553,WY
8554,MT
8555,WY
8556,WY
8557,CO
8558,MT
8559,WY
8560,WY
8561,WY
8562,WY
8563,MT
8564,MT
8565,MT
8566,MT
8567,MT
8568,MT
8569,MT
8570,MT
8571,MT
8572,MT
8573,MT
8574,MT
8575,MT
8576,WY
8577,MT
8578,MT
8579,MT
8580,WY
8581,MT
8582,MT
8583,MT
8584,MT
8585,WY
8586,WY
8587,WY
8588,MT
8589,MT
8590,MT
8591,MT
8592,WY
8593,MT
8594,MT
8595,MT
8596,MT
8597,ID
8598,ID
8599,ID
8600,WY
8601,MT
8602,MT
8603,MT
8604,MT
8605,MT
8606,MT
8607,MT
8608,MT
8609,MT
8610,MT
8611,MT
8612,MT
8613,MT
8614,MT
8615,ID
8616,ID
8617,MT
8618,ID
8619,ID
8620,ID
8621,ID
8622,ID
8623,ID
8624,ID
8625,ID
8626,ID
8627,ID
8628,ID
8629,ID
8630,ID
8631,ID
8632,WA
8633,ID
8634,WA
8635,WA
8636,ID
8637,ID
8638,ID
8639,WA
8640,WA
8641,WA
8642,WA
8643,WA
8644,WA
8645,WA
8646,WA
8647,WA
8648,WA
8649,WA
8650,WA
8651,WA
8652,WA
8653,WA
8654,WA
8655,WA
8656,WA
8657,WA
8658,IL
8659,IL
8660,IL
8661,IL
8662,IL
8663,IL
8664,IL
8665,IL
8666,IL
8667,IL
8668,IL
8669,IL
8670,IL
8671,IL
8672,IL
8673,IL
8674,IL
8675,IL
8676,IL
8677,IL
8678,IL
8679,IL
8680,IL
8681,IL
8682,IL
8683,IL
8684,IL
8685,IL
8686,IL
8687,IL
8688,IL
8689,IL
8690,IL
8691,IL
8692,IL
8693,IL
8694,IL
8695,IL
8696,IL
8697,IL
8698,IL
8699,IL
8700,IL
8701,IL
8702,IL
8703,IL
8704,IL
8705,IL
8706,IL
8707,IL
8708,IL
8709,IL
8710,IL
8711,IL
8712,IL
8713,IL
8714,IL
8715,IL
8716,IL
8717,IL
8718,IL
8719,IL
8720,IL
8721,IL
8722,IL
8723,IL
8724,IL
8725,IL
8726,IL
8727,IL
8728,IL
8729,IL
8730,IL
8731,IL
8732,IL
8733,IL
8734,IL
8735,IL
8736,IL
8737,IL
8738,IL
8739,IL
8740,IL
8741,IL
8742,IL
8743,IL
8744,IL
8745,IL
8746,IL
8747,IL
8748,IL
8749,IL
8750,IL
8751,IL
8752,IL
8753,IL
8754,IL
8755,IL
8756,IL
8757,IL
8758,IL
8759,IL
8760,IL
8761,IL
8762,IL
8763,IL
8764,IL
8765,IL
8766,IL
8767,IL
8768,IL
8769,IL
8770,IL
8771,IL
8772,IL
8773,IL
8774,IL
8775,IL
8776,IL
8777,IL
8778,IL
8779,IL
8780,IL
8781,IL
8782,IL
8783,IL
8784,IL
8785,IL
8786,IL
8787,IL
8788,IL
8789,IL
8790,IL
8791,IL
8792,IL
8793,IL
8794,IL
8795,IL
8796,IL
8797,IL
8798,IL
8799,IL
8800,IL
8801,IL
8802,IL
8803,IL
8804,IL
8805,IL
8806,IL
8807,IL
8808,IL
8809,IL
8810,IL
8811,IL
8812,IL
8813,IL
8814,IL
8815,IL
8816,IL
8817,IL
8818,IL
8819,IL
8820,IL
8821,IL
8822,IL
8823,IL
8824,IL
8825,IL
8826,IL
8827,IL
8828,IL
8829,IL
8830,IL
8831,IL
8832,IL
8833,IL
8834,IL
8835,IL
8836,IL
8837,IL
8838,IL
8839,IL
8840,IL
8841,IL
8842,IL
8843,IL
8844,IL
8845,IL
8846,IL
8847,IL
8848,IL
8849,IL
8850,IL
8851,IL
8852,IL
8853,IL
8854,IL
8855,IL
8856,IL
8857,IL
8858,IL
8859,IL
8860,IL
8861,IL
8862,IL
8863,IL
8864,IL
8865,IL
8866,IL
8867,IL
8868,IL
8869,IL
8870,IL
8871,IL
8872,IL
8873,IL
8874,IL
8875,IL
8876,IL
8877,IL
8878,IL
8879,IL
8880,IL
8881,IL
8882,IL
8883,IL
8884,IL
8885,IL
8886,IL
8887,IL
8888,IL
8889,IL
8890,IL
8891,IL
8892,IL
8893,IL
8894,IL
8895,IL
8896,IL
8897,IL
8898,IL
8899,IL
8900,IL
8901,IL
8902,IL
8903,IL
8904,IL
8905,IL
8906,IL
8907,IL
8908,IL
8909,IL
8910,IL
8911,IL
8912,IL
8913,IL
8914,IL
8915,IL
8916,IL
8917,IL
8918,IL
8919,IL
8920,IL
8921,IL
8922,IL
8923,IL
8924,IL
8925,IL
8926,IL
8927,IL
8928,IL
8929,IL
8930,IL
8931,IL
8932,IL
8933,IL
8934,IL
8935,IL
8936,IL
8937,IL
8938,IL
8939,IL
8940,IL
8941,IL
8942,IL
8943,IL
8944,IL
8945,IL
8946,IL
8947,IL
8948,IL
8949,IL
8950,IL
8951,IL
8952,IL
8953,IL
8954,IL
8955,IL
8956,IL
8957,IL
8958,IL
8959,IL
8960,IL
8961,IL
8962,IL
8963,IL
8964,IL
8965,IL
8966,IL
8967,IL
8968,IL
8969,IL
8970,IL
8971,IL
8972,IL
8973,IL
8974,IL
8975,IL
8976,IL
8977,IL
8978,IL
8979,IL
8980,IL
8981,IL
8982,IL
8983,IL
8984,IL
8985,IL
8986,IL
8987,IL
8988,IL
8989,IL
8990,IL
8991,IL
8992,IL
8993,IL
8994,IL
8995,IL
8996,IL
8997,IL
8998,IL
8999,IL
9000,IL
9001,IL
9002,IL
9003,IL
9004,IL
9005,IL
9006,IL
9007,IL
9008,IL
9009,IL
9010,IL
9011,IL
9012,IL
9013,IL
9014,IL
9015,IL
9016,IL
9017,IL
9018,IL
9019,IL
9020,IL
9021,IL
9022,IL
9023,IL
9024,IL
9025,IL
9026,IL
9027,IL
9028,IL
9029,IL
9030,IL
9031,IL
9032,IL
9033,IL
9034,IL
9035,IL
9036,IL
9037,IL
9038,IL
9039,IL
9040,IL
9041,IL
9042,IL
9043,IL
9044,IL
9045,IL
9046,IL
9047,IL
9048,IL
9049,IL
9050,IL
9051,IL
9052,IL
9053,IL
9054,IL
9055,IL
9056,IL
9057,IL
9058,IL
9059,IL
9060,IL
9061,IL
9062,IL
9063,IL
9064,IL
9065,IL
9066,IL
9067,IL
9068,IL
9069,IL
9070,IL
9071,IL
9072,IL
9073,IL
9074,IL
9075,IL
9076,IL
9077,IL
9078,IL
9079,IL
9080,IL
9081,IL
9082,IL
9083,IL
9084,IL
9085,IL
9086,IL
9087,IL
9088,IL
9089,IL
9090,IL
9091,IL
9092,IL
9093,IL
9094,IL
9095,IL
9096,IL
9097,IL
9098,IL
9099,IL
9100,IL
9101,IL
9102,IL
9103,IL
9104,IL
9105,IL
9106,IL
9107,IL
9108,IL
9109,IL
9110,IL
9111,IL
9112,IL
9113,IL
9114,IL
9115,IL
9116,IL
9117,IL
9118,IL
9119,IL
9120,IL
9121,IL
9122,IL
9123,IL
9124,IL
9125,IL
9126,IL
9127,IL
9128,IL
9129,IL
9130,IL
9131,IL
9132,IL
9133,IL
9134,IL
9135,IL
9136,IL
9137,IL
9138,IL
9139,IL
9140,MO
9141,MO
9142,MO
9143,MO
9144,MO
9145,MO
9146,MO
9147,IL
9148,MO
9149,MO
9150,MO
9151,MO
9152,MO
9153,MO
9154,IL
9155,MO
9156,MO
9157,MO
9158,MO
9159,MO
9160,MO
9161,MO
9162,MO
9163,MO
9164,MO
9165,MO
9166,MO
9167,MO
9168,MO
9169,MO
9170,MO
9171,MO
9172,MO
9173,MO
9174,MO
9175,MO
9176,MO
9177,MO
9178,IL
9179,IL
9180,IL
9181,IL
9182,IL
9183,IL
9184,IL
9185,IL
9186,IL
9187,MO
9188,IL
9189,IL
9190,MO
9191,MO
9192,MO
9193,MO
9194,MO
9195,MO
9196,MO
9197,MO
9198,MO
9199,MO
9200,MO
9201,MO
9202,IL
9203,MO
9204,IL
9205,IL
9206,IL
9207,IL
9208,IL
9209,MO
9210,MO
9211,MO
9212,MO
9213,MO
9214,IL
9215,MO
9216,IL
9217,MO
9218,MO
9219,IL
9220,IL
9221,IL
9222,IL
9223,IL
9224,IL
9225,MO
9226,MO
9227,MO
9228,MO
9229,IL
9230,IL
9231,IL
9232,IL
9233,IL
9234,IL
9235,MO
9236,IL
9237,MO
9238,MO
9239,MO
9240,MO
9241,MO
9242,MO
9243,MO
9244,MO
9245,MO
9246,MO
9247,MO
9248,IL
9249,IL
9250,IL
9251,MO
9252,MO
9253,MO
9254,MO
9255,MO
9256,MO
9257,MO
9258,MO
9259,MO
9260,MO
9261,MO
9262,MO
9263,MO
9264,MO
9265,MO
9266,IL
9267,MO
9268,MO
9269,MO
9270,MO
9271,MO
9272,MO
9273,MO
9274,MO
9275,MO
9276,MO
9277,MO
9278,MO
9279,MO
9280,MO
9281,MO
9282,MO
9283,MO
9284,MO
9285,MO
9286,MO
9287,MO
9288,MO
9289,MO
9290,MO
9291,MO
9292,MO
9293,MO
9294,MO
9295,MO
9296,MO
9297,MO
9298,MO
9299,MO
9300,MO
9301,MO
9302,MO
9303,MO
9304,MO
9305,MO
9306,MO
9307,MO
9308,MO
9309,MO
9310,MO
9311,MO
9312,MO
9313,MO
9314,MO
9315,MO
9316,MO
9317,MO
9318,MO
9319,MO
9320,MO
9321,MO
9322,MO
9323,MO
9324,MO
9325,MO
9326,MO
9327,MO
9328,MO
9329,MO
9330,MO
9331,MO
9332,MO
9333,MO
9334,AR
9335,MO
9336,MO
9337,MO
9338,AR
9339,AR
9340,AR
9341,AR
9342,AR
9343,AR
9344,AR
9345,AR
9346,AR
9347,AR
9348,AR
9349,AR
9350,AR
9351,MO
9352,MO
9353,MO
9354,MO
9355,MO
9356,MO
9357,MO
9358,MO
9359,MO
9360,MO
9361,MO
9362,MO
9363,MO
9364,MO
9365,MO
9366,MO
9367,MO
9368,MO
9369,MO
9370,MO
9371,MO
9372,MO
9373,MO
9374,MO
9375,MO
9376,MO
9377,MO
9378,MO
9379,KS
9380,KS
9381,MO
9382,MO
9383,KS
9384,MO
9385,KS
9386,MO
9387,MO
9388,KS
9389,KS
9390,MO
9391,MO
9392,MO
9393,MO
9394,MO
9395,MO
9396,KS
9397,KS
9398,KS
9399,MO
9400,MO
9401,MO
9402,MO
9403,MO
9404,MO
9405,MO
9406,MO
9407,MO
9408,MO
9409,MO
9410,MO
9411,KS
9412,MO
9413,MO
9414,MO
9415,MO
9416,MO
9417,MO
9418,KS
9419,KS
9420,MO
9421,MO
9422,MO
9423,KS
9424,MO
9425,MO
9426,MO
9427,MO
9428,MO
9429,MO
9430,KS
9431,KS
9432,KS
9433,KS
9434,KS
9435,KS
9436,KS
9437,MO
9438,KS
9439,KS
9440,KS
9441,KS
9442,KS
9443,KS
9444,KS
9445,KS
9446,KS
9447,KS
9448,KS
